"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.001936062E1,1.750639526E1,-1.213526459E0,9.182654572E0,1.980574832E1
1.002940662E1,1.821996140E1,1.461410980E0,1.052596115E1,2.109261893E1
1.003945362E1,1.917063446E1,4.449946289E0,1.132185608E1,2.270461787E1
1.004950062E1,2.035796539E1,7.556286621E0,1.185774170E1,2.474167053E1
1.005954762E1,2.179153427E1,1.069810318E1,1.196237411E1,2.706323654E1
1.006959462E1,2.203552689E1,1.344489120E1,1.186941742E1,2.841148737E1
1.007964162E1,2.023731628E1,1.477786926E1,1.236398895E1,2.794284547E1
1.008968862E1,1.691602295E1,1.453881638E1,1.257310410E1,2.560492063E1
1.009973563E1,1.307710602E1,1.374816055E1,1.131317413E1,2.209096035E1
1.010978162E1,9.483229523E0,1.311363007E1,9.740843811E0,1.888869963E1
1.011982863E1,7.011120300E0,1.234737350E1,8.698710938E0,1.665175703E1
1.012987562E1,5.501659241E0,1.177720917E1,8.349337463E0,1.544934776E1
1.013992262E1,4.344266052E0,1.185070633E1,9.617949371E0,1.586873776E1
1.014996962E1,3.138673096E0,1.173140442E1,1.216475327E1,1.718890167E1
1.016001662E1,3.031795349E0,1.149534531E1,1.550011734E1,1.953428740E1
1.017006362E1,7.339387665E0,9.891280975E0,1.933454361E1,2.292441116E1
1.018011062E1,1.587957825E1,8.472082214E0,2.256018585E1,2.885999252E1
1.019015650E1,2.759257095E1,9.139394531E0,2.639551025E1,3.926323300E1
1.020020350E1,3.781735840E1,9.532327423E0,2.948688171E1,4.889267896E1
1.021025050E1,4.192945724E1,9.439520416E0,2.997112473E1,5.239706335E1
1.022029750E1,4.019336746E1,8.412057037E0,2.705458969E1,4.917540356E1
1.023034450E1,3.622511948E1,6.039490814E0,2.064641556E1,4.213085812E1
1.024039150E1,3.133149582E1,4.582869873E0,1.360221405E1,3.446281407E1
1.025043850E1,2.603820328E1,4.790039062E0,8.097710724E0,2.768583434E1
1.026048550E1,2.111074997E1,5.454357605E0,5.048551483E0,2.238083227E1
1.027053150E1,1.779559387E1,5.801635437E0,4.503534851E0,1.925159633E1
1.028057850E1,1.625350067E1,5.671555939E0,5.685926056E0,1.812932944E1
1.029062550E1,1.494102997E1,5.264552307E0,6.891968079E0,1.727567977E1
1.030067250E1,1.312545547E1,4.795577545E0,7.017257538E0,1.563704092E1
1.031071950E1,1.141825562E1,4.326303406E0,6.610104218E0,1.388477368E1
1.032076650E1,1.043045975E1,3.990102539E0,6.174060974E0,1.276065977E1
1.033081350E1,1.012449600E1,3.834875336E0,5.757926331E0,1.226235719E1
1.034086050E1,1.048659302E1,3.971690826E0,5.489833832E0,1.248524075E1
1.035090650E1,1.174562485E1,4.196523285E0,5.093308411E0,1.347265012E1
1.036095350E1,1.340267899E1,4.485721893E0,5.072351990E0,1.501606672E1
1.037100050E1,1.498997818E1,3.952380981E0,5.195994873E0,1.634989676E1
1.038104750E1,1.622071884E1,2.816542969E0,4.776267700E0,1.714226844E1
1.039109450E1,1.675301193E1,1.344504089E0,4.166136475E0,1.731553618E1
1.040114150E1,1.645902328E1,-2.396516418E-1,3.375780029E0,1.680335595E1
1.041118850E1,1.617266876E1,-1.689386902E0,2.626587982E0,1.647143611E1
1.042123550E1,1.638432861E1,-2.669698334E0,2.887794800E0,1.684971430E1
1.043128150E1,1.679013474E1,-3.750899963E0,3.595972137E0,1.757580412E1
1.044132850E1,1.697021027E1,-5.009632416E0,4.056115265E0,1.815314090E1
1.045137550E1,1.647923126E1,-6.113437042E0,4.216731262E0,1.807539759E1
1.046142250E1,1.527513519E1,-7.119794312E0,3.911216583E0,1.730083355E1
1.047146950E1,1.382405273E1,-8.053851929E0,3.181933136E0,1.631237761E1
1.048151650E1,1.264929565E1,-8.833281097E0,2.420167236E0,1.561693776E1
1.049156350E1,1.131167725E1,-9.807305603E0,1.517843628E0,1.504796114E1
1.050160950E1,9.066496124E0,-1.119177658E1,1.832189941E-1,1.440454040E1
1.051165650E1,5.267097015E0,-1.240141113E1,-1.081650696E0,1.351692559E1
1.052170350E1,-2.715353394E-1,-1.278985336E1,-1.612746277E0,1.289399205E1
1.053175050E1,-6.990912323E0,-1.241518250E1,-1.707349548E0,1.435007505E1
1.054179750E1,-1.310000839E1,-1.173364975E1,-2.271825714E0,1.773273663E1
1.055184450E1,-1.747960098E1,-1.094269455E1,-3.448977814E0,2.090871738E1
1.056189150E1,-2.059477295E1,-1.018257523E1,-4.326902161E0,2.337844292E1
1.057193850E1,-2.266212387E1,-9.706116028E0,-4.351151733E0,2.503423792E1
1.058198450E1,-2.148392395E1,-9.074579315E0,-3.663182373E0,2.360775049E1
1.059203150E1,-1.823043961E1,-9.050479431E0,-2.842888184E0,2.055096395E1
1.060207850E1,-1.403795792E1,-8.826395416E0,-1.629960480E0,1.666212140E1
1.061212550E1,-8.763376465E0,-8.225993958E0,-1.954934692E-1,1.202089686E1
1.062217250E1,-3.753594360E0,-7.783813477E0,8.584648132E-1,8.684134079E0
1.063221950E1,-3.746708679E-1,-7.764653320E0,1.182391205E0,7.863095345E0
1.064226650E1,1.345402222E0,-8.173303528E0,1.123713226E0,8.359170360E0
1.065231350E1,2.369273071E0,-8.526269531E0,1.223405914E0,8.933501499E0
1.066235950E1,3.419189758E0,-8.627010040E0,1.864373016E0,9.465307580E0
1.067240650E1,4.215833130E0,-8.657845917E0,2.496658173E0,9.948107706E0
1.068245350E1,4.626578979E0,-8.650211792E0,2.928510132E0,1.023755677E1
1.069250050E1,5.471422119E0,-8.469836884E0,3.475921783E0,1.066567528E1
1.070254750E1,6.746470642E0,-7.863298187E0,3.420986023E0,1.091097933E1
1.071259450E1,7.661218414E0,-7.279811554E0,3.304977264E0,1.107306636E1
1.072264150E1,8.911568298E0,-6.420747986E0,4.121678925E0,1.173159373E1
1.073268750E1,1.066547104E1,-5.179080048E0,5.718558197E0,1.316347410E1
1.074273450E1,1.167961212E1,-3.954626312E0,7.681576080E0,1.452787044E1
1.075278150E1,1.201281921E1,-2.587369537E0,9.533225555E0,1.555264274E1
1.076282850E1,1.184426971E1,-1.162033539E0,1.108804230E1,1.626596843E1
1.077287550E1,1.164039368E1,3.677851868E-1,1.218241653E1,1.685364363E1
1.078292250E1,1.197479828E1,1.929487610E0,1.259301270E1,1.748435544E1
1.079296950E1,1.279479309E1,3.638932800E0,1.305225769E1,1.863625480E1
1.080301650E1,1.357212662E1,5.260510712E0,1.364756973E1,1.995323917E1
1.081306250E1,1.380264725E1,6.724616089E0,1.423030792E1,2.093406784E1
1.082310950E1,1.330493225E1,7.564818878E0,1.447834213E1,2.106822484E1
1.083315650E1,1.220995926E1,7.798333282E0,1.405232803E1,2.018328591E1
1.084320350E1,1.074884766E1,7.631879425E0,1.270183640E1,1.830628191E1
1.085325050E1,9.319769440E0,7.450456696E0,1.105990082E1,1.626925977E1
1.086329750E1,8.902137909E0,7.491471405E0,9.169781342E0,1.481401678E1
1.087334450E1,9.007219391E0,8.092321930E0,6.793772278E0,1.388420027E1
1.088339050E1,1.011536499E1,9.069639587E0,4.292922821E0,1.424809312E1
1.089343750E1,1.404319702E1,9.208999786E0,2.954705658E0,1.705131506E1
1.090348450E1,2.150083878E1,8.631949768E0,7.539820862E0,2.436484195E1
1.091353150E1,3.060191299E1,6.703809357E0,1.616892654E1,3.525411074E1
1.092357850E1,3.736649597E1,5.273683319E0,2.442351105E1,4.495080254E1
1.093362550E1,4.193783981E1,5.461842041E0,3.028741699E1,5.201866737E1
1.094367250E1,4.461906418E1,5.807323608E0,3.168730591E1,5.503336489E1
1.095371950E1,4.359758835E1,4.799918518E0,2.876149017E1,5.245009289E1
1.096376550E1,3.904585373E1,3.420237579E0,2.500265671E1,4.649096214E1
1.097381250E1,3.213712051E1,2.635269928E0,2.226125748E1,3.918293949E1
1.098385950E1,2.571038498E1,2.617756348E0,2.082589233E1,3.319027471E1
1.099390650E1,2.159125076E1,3.231180725E0,1.927287186E1,2.912157667E1
1.100395350E1,1.898232605E1,4.191284180E0,1.672217606E1,2.564228417E1
1.101400050E1,1.661769333E1,5.306764526E0,1.387165375E1,2.228749109E1
1.102404750E1,1.439990524E1,6.196214905E0,1.125659180E1,1.929925411E1
1.103409350E1,1.289703049E1,6.675368500E0,9.303603058E0,1.724676694E1
1.104414050E1,1.209829147E1,6.851252747E0,8.216114502E0,1.614970149E1
1.105418750E1,1.232237549E1,6.802753601E0,7.985593872E0,1.618295720E1
1.106423450E1,1.325987595E1,6.453380127E0,7.989336090E0,1.677199798E1
1.107428150E1,1.426578415E1,5.797444153E0,7.958500214E0,1.733380171E1
1.108432850E1,1.529025375E1,4.634512482E0,8.182733917E0,1.795070194E1
1.109437550E1,1.619961273E1,3.021466827E0,8.789422302E0,1.867647341E1
1.110442250E1,1.687291260E1,7.840695190E-1,9.198671265E0,1.923344737E1
1.111446850E1,1.745789612E1,-1.833387451E0,9.278455353E0,1.985520537E1
1.112451550E1,1.792327835E1,-4.497696991E0,9.173074493E0,2.063052304E1
1.113456250E1,1.782762726E1,-7.365433502E0,8.598120117E0,2.111874934E1
1.114460950E1,1.761312332E1,-1.001507355E1,7.624394989E0,2.164844591E1
1.115465650E1,1.742720993E1,-1.178678925E1,6.622229004E0,2.205651749E1
1.116470350E1,1.718995331E1,-1.287517593E1,6.049519958E0,2.231280668E1
1.117475050E1,1.714160385E1,-1.383812347E1,6.097420349E0,2.285840718E1
1.118479650E1,1.682770660E1,-1.478984436E1,6.213279419E0,2.324900099E1
1.119484287E1,1.569950272E1,-1.545625854E1,6.183341675E0,2.288239559E1
1.120488987E1,1.366553238E1,-1.598286346E1,5.513185272E0,2.173922518E1
1.121493687E1,1.092802505E1,-1.648521881E1,4.562063141E0,2.029769915E1
1.122498387E1,7.934849396E0,-1.678654221E1,3.395838318E0,1.887542190E1
1.123503087E1,4.582420807E0,-1.681977310E1,2.030677185E0,1.755069792E1
1.124507787E1,3.344046021E-1,-1.632355499E1,5.776487732E-1,1.633719536E1
1.125512487E1,-5.099745026E0,-1.522079819E1,-1.098116455E0,1.608993339E1
1.126517087E1,-1.135583542E1,-1.403122192E1,-3.207529907E0,1.833353307E1
1.127521787E1,-1.718695953E1,-1.305135956E1,-5.575006714E0,2.228924100E1
1.128526487E1,-2.194257019E1,-1.195204559E1,-7.242688751E0,2.601507872E1
1.129531188E1,-2.494293091E1,-1.089404572E1,-8.086184692E0,2.839395036E1
1.130535887E1,-2.620241180E1,-1.067160828E1,-8.761879578E0,2.961790238E1
1.131540587E1,-2.549154007E1,-1.128637985E1,-8.708889771E0,2.920694688E1
1.132545287E1,-2.251303391E1,-1.231983078E1,-7.319329376E0,2.668684149E1
1.133549887E1,-1.735550903E1,-1.319940170E1,-4.935237122E0,2.235608339E1
1.134554587E1,-1.094164673E1,-1.412896866E1,-2.442770233E0,1.803647734E1
1.135559287E1,-3.829785919E0,-1.478460526E1,-7.125183105E-1,1.528919537E1
1.136563987E1,3.481909332E0,-1.441307785E1,9.460327148E-2,1.482799567E1
1.137568687E1,9.803264008E0,-1.324849960E1,1.922003174E-1,1.648222278E1
1.138573387E1,1.403511383E1,-1.187360870E1,2.559677124E-2,1.838389673E1
1.139578087E1,1.597283432E1,-1.083387085E1,2.802172852E-1,1.930240181E1
1.140582687E1,1.621368347E1,-1.003543121E1,1.160386963E0,1.910340046E1
1.141587387E1,1.569830521E1,-9.586664429E0,2.667153625E0,1.858640981E1
1.142592087E1,1.559501999E1,-9.305399323E0,5.334157562E0,1.892744943E1
1.143596787E1,1.584245544E1,-8.691076813E0,7.735464020E0,1.965593077E1
1.144601487E1,1.630858612E1,-6.907984772E0,9.172775116E0,1.994567718E1
1.145606187E1,1.651231247E1,-4.670587463E0,9.852810974E0,1.978759042E1
1.146610887E1,1.688862991E1,-2.446961517E0,9.454788666E0,1.950913811E1
1.147615487E1,1.790322006E1,4.670288086E-2,8.560847626E0,1.984478727E1
1.148620187E1,1.887425079E1,2.678679657E0,8.010442200E0,2.067800406E1
1.149624887E1,1.904444687E1,5.165608063E0,8.039182434E0,2.130734421E1
1.150629587E1,1.816577408E1,7.029532013E0,8.479866028E0,2.124424148E1
1.151634287E1,1.660332321E1,8.466843109E0,9.096284180E0,2.073885628E1
1.152638987E1,1.487711288E1,9.247320099E0,9.820478210E0,2.008191249E1
1.153643688E1,1.310704376E1,9.414672089E0,1.074794952E1,1.938940602E1
1.154648287E1,1.144834305E1,9.591005402E0,1.178663956E1,1.902568830E1
1.155652988E1,1.007180557E1,9.645342407E0,1.285242325E1,1.896466928E1
1.156657687E1,9.188642120E0,9.527687073E0,1.372585693E1,1.906848483E1
1.157662387E1,8.883875885E0,9.164841614E0,1.424901901E1,1.912987494E1
1.158667087E1,9.178612976E0,8.553512878E0,1.411250290E1,1.888312095E1
1.159671787E1,9.726324005E0,7.966284027E0,1.344279556E1,1.840575487E1
1.160676487E1,1.097787140E1,8.057893524E0,1.290556274E1,1.876157931E1
1.161681087E1,1.560400131E1,7.355404358E0,1.214259933E1,2.109572347E1
1.162685788E1,2.352507935E1,5.652844849E0,1.290032364E1,2.741901463E1
1.163690487E1,3.163805832E1,4.037404175E0,1.567181030E1,3.553692453E1
1.164695187E1,3.840234192E1,2.409090271E0,1.802895859E1,4.249219844E1
1.165699887E1,4.320600266E1,7.842192078E-1,1.927721283E1,4.731790992E1
1.166704587E1,4.512755676E1,-1.036594391E0,1.971565109E1,4.925726145E1
1.167709287E1,4.327680542E1,-3.361858978E0,1.936567886E1,4.753118451E1
1.168713987E1,3.873090866E1,-5.573210449E0,1.829809891E1,4.319680988E1
1.169718587E1,3.246493881E1,-6.643035736E0,1.762988846E1,3.753551842E1
1.170723287E1,2.606619507E1,-6.338718567E0,1.716136276E1,3.184553737E1
1.171727987E1,2.132435577E1,-5.259313202E0,1.684462143E1,2.767904976E1
1.172732687E1,1.828268097E1,-3.628454590E0,1.596819397E1,2.454394681E1
1.173737387E1,1.606908417E1,-1.638193359E0,1.405891434E1,2.141383235E1
1.174742087E1,1.451082458E1,1.938468933E-1,1.174263107E1,1.866791342E1
1.175746787E1,1.335792206E1,1.315015411E0,9.820478210E0,1.663145031E1
1.176751387E1,1.262594421E1,2.055226135E0,8.293952637E0,1.524559189E1
1.177756087E1,1.235410950E1,2.790796509E0,7.009623413E0,1.447575169E1
1.178760787E1,1.309566742E1,3.422183533E0,5.800737305E0,1.472604491E1
1.179765488E1,1.447160614E1,3.782933350E0,4.830754395E0,1.571859272E1
1.180770187E1,1.579844696E1,3.827690277E0,4.259991302E0,1.680445373E1
1.181774887E1,1.677531555E1,2.959346008E0,4.245621185E0,1.755546183E1
1.182779587E1,1.713052689E1,1.119971008E0,4.497247925E0,1.774639471E1
1.183784187E1,1.717184097E1,-1.241368561E0,4.288581848E0,1.774274648E1
1.184788887E1,1.702110443E1,-3.851790161E0,3.986510010E0,1.790102080E1
1.185793587E1,1.662113617E1,-6.588099976E0,3.191812592E0,1.816185278E1
1.186798287E1,1.600846024E1,-9.113199005E0,1.438209229E0,1.847673242E1
1.187802987E1,1.545161819E1,-1.101409607E1,-3.849993896E-1,1.897922658E1
1.188807687E1,1.463057556E1,-1.229153961E1,-1.901196442E0,1.920287049E1
1.189812387E1,1.346614700E1,-1.315778824E1,-3.035687256E0,1.907039338E1
1.190816987E1,1.210173431E1,-1.369053040E1,-3.528013458E0,1.860992947E1
1.191821687E1,1.052401520E1,-1.390114243E1,-3.316503296E0,1.774812246E1
1.192826387E1,8.632099457E0,-1.387180344E1,-2.618355103E0,1.654677778E1
1.193831087E1,6.498586121E0,-1.367720810E1,-1.732197876E0,1.524133040E1
1.194835787E1,4.388274536E0,-1.324041641E1,-8.056246948E-1,1.397192225E1
1.195840487E1,2.248025208E0,-1.264809814E1,-4.373904419E-1,1.285376655E1
1.196845188E1,-2.493814087E-1,-1.190489365E1,-7.102729797E-1,1.192867015E1
1.197849787E1,-3.189567261E0,-1.079749649E1,-1.230890350E0,1.132582716E1
1.198854487E1,-6.480174408E0,-9.729766846E0,-2.462529144E0,1.194675994E1
1.199859187E1,-9.676926727E0,-8.804091797E0,-4.649631042E0,1.388430812E1
1.200863887E1,-1.215427505E1,-8.318651276E0,-7.016658783E0,1.631440657E1
1.201868587E1,-1.411699356E1,-8.073161774E0,-8.341703339E0,1.827702007E1
1.202873287E1,-1.548320251E1,-7.788304138E0,-9.157806244E0,1.960236355E1
1.203877988E1,-1.547990936E1,-8.030799866E0,-9.660910034E0,1.993626151E1
1.204882587E1,-1.336136490E1,-8.892857208E0,-9.017398224E0,1.840984660E1
1.205887288E1,-9.474248199E0,-9.892179108E0,-7.230264587E0,1.548848968E1
1.206891987E1,-4.902455292E0,-1.063927551E1,-5.123395844E0,1.278582951E1
1.207896687E1,4.135899353E-1,-1.110256210E1,-2.615810394E0,1.141404424E1
1.208901387E1,5.421126709E0,-1.122231308E1,-9.729766846E-3,1.246310637E1
1.209906087E1,8.951984253E0,-1.137544464E1,1.995051270E0,1.461228909E1
1.210910687E1,1.084554657E1,-1.141316620E1,3.518732758E0,1.613281511E1
1.211915387E1,1.181373322E1,-1.145747406E1,5.090913391E0,1.722659001E1
1.212920087E1,1.255708740E1,-1.131796417E1,6.444398804E0,1.809162881E1
1.213924787E1,1.399993698E1,-1.041728714E1,8.141719208E0,1.925631581E1
1.214929487E1,1.624960876E1,-8.754544830E0,1.037522461E1,2.117397284E1
1.215934187E1,1.833611984E1,-6.266269226E0,1.264779877E1,2.313971120E1
1.216938887E1,2.034958282E1,-3.178190918E0,1.460557755E1,2.524934284E1
1.217943487E1,2.112946106E1,-2.323168945E-1,1.547796341E1,2.619304196E1
1.218948187E1,2.030662216E1,2.368674316E0,1.593705872E1,2.592217896E1
1.219952825E1,1.828298035E1,4.165388031E0,1.572090820E1,2.446967067E1
1.220957525E1,1.574066711E1,5.096601562E0,1.470631805E1,2.213638948E1
1.221962225E1,1.352437592E1,5.815556488E0,1.356015152E1,2.001517300E1
1.222966925E1,1.190204956E1,6.503376160E0,1.280437317E1,1.865220248E1
1.223971625E1,1.099598373E1,7.069498901E0,1.230456253E1,1.795248540E1
1.224976325E1,1.015593063E1,7.499554596E0,1.164623154E1,1.717617406E1
1.225980925E1,9.384734344E0,7.864346008E0,1.096784225E1,1.643820977E1
1.226985625E1,8.805888062E0,7.923023987E0,1.073582474E1,1.598674158E1
1.227990325E1,8.246351624E0,7.733817444E0,1.081875229E1,1.564799183E1
1.228995025E1,7.593409424E0,7.229815521E0,1.059466827E1,1.490560616E1
1.229999725E1,7.459737396E0,6.672225037E0,1.019080811E1,1.428351633E1
1.231004425E1,8.297395477E0,6.094875641E0,9.670639801E0,1.412499752E1
1.232009125E1,9.917326813E0,5.556445312E0,8.782835999E0,1.436543295E1
1.233013725E1,1.294223648E1,4.993316345E0,7.699239349E0,1.586546500E1
1.234018425E1,1.838851089E1,3.899391174E0,5.873186646E0,1.969357524E1
1.235023125E1,2.588926300E1,2.838247833E0,5.734874268E0,2.666830276E1
1.236027825E1,3.282389236E1,2.137255554E0,9.263187103E0,3.417283141E1
1.237032525E1,3.929777985E1,2.775228882E-1,1.322574692E1,4.146459817E1
1.238037225E1,4.399830505E1,-1.823358307E0,1.815155365E1,4.763039348E1
1.239041925E1,4.473716858E1,-3.162174225E0,2.232008514E1,5.009590601E1
1.240046525E1,4.104719193E1,-4.813390503E0,2.205004669E1,4.684277161E1
1.241051225E1,3.501773026E1,-6.192322998E0,1.953303085E1,4.057247331E1
1.242055925E1,2.882585632E1,-6.421346741E0,1.748573822E1,3.432076234E1
1.243060625E1,2.339559860E1,-5.572012939E0,1.617790787E1,2.898492824E1
1.244065325E1,1.933678894E1,-4.158352661E0,1.517604126E1,2.493021323E1
1.245070025E1,1.620320526E1,-2.725831604E0,1.388377853E1,2.151123718E1
1.246074725E1,1.353051315E1,-1.491648102E0,1.212149323E1,1.822718844E1
1.247079325E1,1.180714691E1,2.514770508E-2,1.046354095E1,1.577640770E1
1.248084025E1,1.116318604E1,1.435963898E0,8.846603394E0,1.431576426E1
1.249088725E1,1.103774689E1,2.444416809E0,7.447163544E0,1.353762441E1
1.250093425E1,1.118084930E1,3.290158081E0,6.376739502E0,1.328530534E1
1.251098125E1,1.159069702E1,3.767515411E0,5.861810303E0,1.352402491E1
1.252102825E1,1.223091568E1,3.852388916E0,5.679339752E0,1.402466038E1
1.253107525E1,1.304567139E1,3.567531281E0,5.272336121E0,1.451600322E1
1.254112125E1,1.370265518E1,2.837649078E0,5.108426971E0,1.489667874E1
1.255116825E1,1.420426208E1,1.395697632E0,5.632487183E0,1.534385692E1
1.256121525E1,1.497411118E1,-5.391787720E-1,6.303392029E0,1.625569040E1
1.257126225E1,1.569785614E1,-2.611768799E0,6.635102234E0,1.724147921E1
1.258130925E1,1.529534317E1,-5.064119110E0,6.529421997E0,1.738465348E1
1.259135625E1,1.412253204E1,-7.609426117E0,5.887257385E0,1.708827307E1
1.260140325E1,1.275482620E1,-9.837692413E0,4.622687073E0,1.675813293E1
1.261144925E1,1.153995255E1,-1.143726608E1,3.094065857E0,1.653949224E1
1.262149625E1,1.072654404E1,-1.225980560E1,1.786534882E0,1.638759553E1
1.263154325E1,1.035351974E1,-1.225321930E1,9.345066833E-1,1.606891586E1
1.264159025E1,9.952653351E0,-1.229213837E1,7.319778442E-1,1.583312243E1
1.265163725E1,9.207652588E0,-1.247356110E1,8.277786255E-1,1.552597211E1
1.266168425E1,7.818092194E0,-1.270228546E1,6.448590088E-1,1.492938259E1
1.267173025E1,5.668861542E0,-1.294298492E1,4.535568237E-1,1.413727568E1
1.268177725E1,2.775528259E0,-1.315524353E1,-8.532257080E-3,1.344485263E1
1.269182425E1,-8.554710388E-1,-1.298355057E1,-8.327183533E-1,1.303832182E1
1.270187125E1,-5.911357269E0,-1.250798950E1,-2.072140961E0,1.398884249E1
1.271191825E1,-1.187046524E1,-1.154594009E1,-3.730542297E0,1.697449921E1
1.272196525E1,-1.682366501E1,-1.010728180E1,-5.837261353E0,2.047599741E1
1.273201225E1,-1.977687378E1,-8.981622620E0,-8.170160065E0,2.320658951E1
1.274205825E1,-2.023986099E1,-8.672365723E0,-1.046339127E1,2.437918081E1
1.275210525E1,-2.010813492E1,-9.470206604E0,-1.176792847E1,2.514967283E1
1.276215225E1,-1.957524307E1,-1.083940933E1,-1.134775223E1,2.508893016E1
1.277219925E1,-1.684836365E1,-1.303429504E1,-8.996741180E0,2.312361470E1
1.278224625E1,-1.246637604E1,-1.556313629E1,-5.689368896E0,2.073621617E1
1.279229325E1,-7.587721252E0,-1.759022095E1,-2.670446777E0,1.934219927E1
1.280234025E1,-1.472937012E0,-1.857981308E1,-3.173400879E-1,1.864080745E1
1.281238625E1,5.511688385E0,-1.863819168E1,1.679956512E0,1.950854049E1
1.282243325E1,1.222896973E1,-1.783481232E1,3.320844269E0,2.187821377E1
1.283248025E1,1.732332596E1,-1.608959152E1,4.405189362E0,2.404949627E1
1.284252725E1,2.006098297E1,-1.419168823E1,4.802912292E0,2.503827109E1
1.285257425E1,2.073054062E1,-1.251741989E1,5.369783478E0,2.480475135E1
1.286262125E1,2.092573471E1,-1.102427490E1,5.835165710E0,2.436124318E1
1.287266825E1,2.186772583E1,-8.842262421E0,6.781048737E0,2.454313875E1
1.288271425E1,2.394540527E1,-5.722599792E0,8.355325012E0,2.599888533E1
1.289276125E1,2.530487823E1,-2.667153625E0,9.086404724E0,2.701875870E1
1.290280825E1,2.600392456E1,2.085163879E-1,8.774004364E0,2.744504917E1
1.291285525E1,2.671255096E1,3.750151520E0,8.555159454E0,2.829867079E1
1.292290225E1,2.577295486E1,6.379583588E0,8.508007507E0,2.788064707E1
1.293294925E1,2.382774994E1,7.541018372E0,8.122559052E0,2.627935674E1
1.294299625E1,2.117017639E1,7.922275543E0,8.404273224E0,2.411577547E1
1.295304225E1,1.838446930E1,8.113128662E0,9.069190521E0,2.204680895E1
1.296308925E1,1.629541351E1,8.358618164E0,9.375004578E0,2.057420011E1
1.297313625E1,1.478505432E1,8.508157196E0,9.902807007E0,1.972440511E1
